Temperatura,Umidade,CO2,CO,Pressao_Atm,NO2,SO2,O3,Qualidade_Ambiental
15.115723710618745,88.94100962795214,491.24652828360513,4.52268334951752,1034.296473778012,31.049582567573808,8.872055254124357,31.747550886463294,Boa
11.951547789558386,81.44828225030702,1531.1880034216215,48.56763375430275,958.7790625718843,88.62965869123262,8.271341450880861,93.51729942588882,Ruim
38.466566117599996,82.65743580110644,955.6197726193404,31.61986322060685,1009.4617853091049,67.81669794712494,26.561542749108927,25.28884805705045,Moderada
38.96896099223678,66.14711759356103,424.7432625644192,49.29477604608779,1007.8215681373038,87.67644736319559,34.0351182502457,118.75629827588604,Ruim
34.25192044349383,44.13508500581756,1681.6410840336957,16.944671173931802,992.5214569266675,42.56211671385647,29.945313545930503,41.353716139087474,Moderada
19.13841307520112,82.55540543633366,1285.3719694022427,48.560258059519896,1032.9774641424092,8.228588549344124,48.91059208721408,102.10685161745643,Ruim
12.930163420191516,40.40618497058347,700.7945718680742,7.278112386431179,1044.2890061335693,59.73329651873476,7.167854040624941,30.95124106780687,Boa
30.526990795364707,59.3898080339542,19998.31660915694,2.0347386173514224,996.5335861913611,37.22338275891037,49.337245908835,114.57070584809824,Ruim
,26.981168064071767,376.93913357993745,1.649203022730128,995.61470509984,47.57789571262356,23.867022760506703,100.92894637334331,Moderada
13.661147045343364,,19998.31660915694,23.243518529961353,1000.2063729670745,69.70547032266114,11.713006601079746,49.53281866017375,Boa
24.855307303338105,29.853932043984933,1578.4797772699637,4.150209873929739,1022.3124030833062,71.5631433717328,47.2207604742821,56.361889870434,Moderada
11.031655633456552,35.74277640112851,1505.9424815268117,25.608394208380087,1016.8060290698962,7.6178594122524625,23.96205219708504,10.42217928752737,Boa
37.27961206236346,59.06939106897505,791.7618793316126,16.375025175445025,972.2834949206887,78.08375391976328,18.020000805315497,37.657546874426245,Moderada
17.763399448000506,,405.4422880997313,16.78144962370578,956.3895348599343,51.884296920827495,11.476695087079875,41.82261015471467,Boa
29.87566853061946,63.35459141554092,1758.7327227824044,31.78044982725849,1044.9254129816788,57.886383465832246,14.125897104674305,59.80125688559213,Moderada
19.35133228268233,36.24937389601093,833.2859847188344,8.15490030758101,976.1069759733705,33.30944759303599,48.981756001133746,25.29547953946834,Boa
25.602040635334326,20.066012976924323,632.7128053780509,38.32766851698655,1013.8596684690592,44.97920967005519,15.894698555333942,62.66435769344743,Moderada
26.40130838029839,73.00054062152074,1177.3050980136609,29.101545988931736,1032.8438002743721,72.48563772803651,48.91249026422065,83.53153339611772,Ruim
15.545633665765811,88.96451281377657,1847.3862387801605,45.74723144237554,980.0276750547187,78.78781127970456,17.18053434399227,50.84105279576503,Ruim
39.08753883293676,76.69391842142633,374.0291823337381,18.24203268837617,1013.5433413656929,41.77508721095791,12.339504813839534,35.54148031220786,Boa
33.253984700833435,52.21446327096307,1601.8669496525092,49.135749603356274,erro_sensor,70.65616560187637,9.984844962190518,70.24881356492841,Ruim
38.18496824692568,83.26370829793746,1273.204487495805,28.79138233570116,1046.9931444375661,29.514132660401614,21.180870758425854,13.190429325630468,Boa
36.844820512829465,48.6893371182845,1023.2634981380888,48.67009780937669,955.8158275050625,84.04215319186395,12.603515978216333,47.49211958540928,Moderada
27.936999364332554,56.74538589704273,1564.936754978602,1.3530327023557664,993.8174673840977,62.9323526961997,35.149960227525604,68.03492671988155,Moderada
37.6562270506935,53.39908371769783,1941.901521550775,36.3988161206194,1003.6819242060023,78.64271902635502,12.748815032834944,46.942709781837465,Ruim
12.654775061557585,51.33367108658675,689.6505589765748,40.831076214636816,1029.0481778663363,50.3297109701955,41.93444540489559,47.99745687072805,Moderada
15.879485872574357,74.2633538505734,544.2005206226033,2.6586643338243787,962.1128517072422,26.76538207328575,41.86655166592018,103.31263289009236,Moderada
11.356818667316142,56.87382350886444,1851.898966878585,28.948483200812287,994.0807973855176,45.77695576479618,14.99079232835524,112.7390965914681,Ruim
19.759909922897933,42.170198541765124,1437.2202316774162,40.09711467947242,979.9711569543452,41.241112475440474,37.92346639385466,101.01319120835245,Ruim
21.660318690684463,,1044.5762366553422,28.05193626115364,981.201071569334,36.60807162681512,43.01974792299321,20.87541950863381,Moderada
18.140470953216877,22.642312187720336,1274.5412694492811,3.190679520273332,1027.878791606525,25.156506035440444,29.916509352920183,41.87166888190959,Boa
34.86212527455788,60.82366133181322,1567.5436387996149,34.67236204491557,950.5460945031833,77.12087847858159,18.950288132338688,88.24238033608313,Ruim
20.70259980080768,36.097299078072396,1614.1542277997191,3.0298457336654314,1024.9083641335967,13.203407825453247,22.607392148921274,117.1832074502924,Moderada
18.428035290621423,30.36937454114682,1863.8201073922398,40.873444750821925,1031.0398430123107,89.31828833915422,39.52521438670431,36.650970331708876,Ruim
26.280882494747456,65.76809746793744,1025.6327411225584,2.1517091653347196,1040.1362243842068,21.627348675286584,15.372555735843893,108.80315269982306,Moderada
14.22772674924288,67.68464804750842,798.7985470329716,6.86986905051854,1012.6881803230483,98.08799692589642,17.388654384433504,91.29164858793749,Moderada
34.06590942262119,72.65084245803662,1387.4292535427312,13.755379526163425,983.3455328272241,98.90446456827206,8.878432476634686,118.17954030174855,Ruim
12.236519310393124,55.2503827437014,1006.7374287752016,31.66823961304,992.723473254887,42.846768917909415,20.55356774763713,20.29440299159075,Boa
39.60660809801552,82.58382236427207,1310.8173717132624,48.8179549815653,1046.973608228743,98.84300190006498,5.239241480224811,53.422032301234104,Ruim
33.16734307889972,85.54399273787595,1013.9758573751153,5.891142630996721,1038.1186826435853,87.561509141669,16.73068760846646,62.59265025679505,Moderada
,76.51596578547426,560.0928373528966,7.135383460695921,996.3525909099442,12.830876309933233,19.300489666444996,83.92908877690361,Boa
10.165663513708072,64.4915437405731,1098.0254778202293,18.443519835049017,1044.3063007110923,94.99621354471873,13.518477488782473,81.93692399026419,Moderada
34.463842853645026,41.260466751383206,1474.5602972997558,41.81095688776601,1032.2954875406458,9.038866660936451,5.96654783761442,109.69798791856537,Moderada
31.205720315428515,88.80614451341549,1658.7824730350046,23.36154763754071,1040.1089861659796,22.28185790521518,26.561694885516197,102.2540434847165,Ruim
31.87021504122962,39.189531703435684,1138.6546705541296,16.080530012791083,1018.2977234575922,60.536576380434056,43.38897731801807,16.09099358077976,Moderada
33.13811040057837,34.18598453933018,580.9044133576815,28.060191610443063,1035.7654043461996,12.670031948001292,17.44659254422305,63.51941353108759,Boa
12.22133955202271,50.9507879650608,1004.9691064040337,13.0261598722875,1039.1766141334326,20.36413691399005,12.603276999586797,54.776735324100954,Boa
20.753971856328178,23.978839949867194,1636.699679030887,20.057995362376047,959.2016584540671,95.58171977566268,14.966872666834668,119.68590451779122,Ruim
13.476071785753891,88.49461252702535,1001.8607600490238,16.630257461602092,1046.5216976660658,99.49534906432277,43.23247188390761,56.99840136689404,Moderada
35.89310277626781,61.19034894914974,1484.1023491271778,40.207051120732295,983.3613098764064,80.82297146912823,26.862571890782082,85.08810540029549,Ruim
28.698943804826737,58.98664641649227,1162.2632588527526,46.21278632190004,993.9899509583355,53.94489218914676,7.408727212267963,41.287237644727966,Moderada
19.926940745579476,65.9057395929804,710.0793126859744,37.97860960784559,1029.1903759192815,90.52858889070914,35.75186080371766,77.60918515091146,Ruim
11.906750508580709,54.79165534440447,1653.4558636392262,21.954178801499175,1016.4896305572497,15.630383233939027,8.564077728439024,32.729639748027665,Boa
19.329469651469864,22.24444619661791,443.16287192016796,25.21674887483319,1039.3059912436058,94.57472757827584,3.951975744169596,76.3967321214573,Moderada
19.75549966080241,62.86179021882777,1192.313480683756,6.253684696471784,990.0573750776772,38.39752810826606,13.528558948397945,105.50092624467791,Moderada
31.88818535014192,70.13217138695015,655.1147582137884,37.34323555672689,987.3288163676159,86.84149216715348,9.236418796321527,12.116157059047582,Boa
29.126724140656393,49.172434243683725,414.01156852033864,29.823783969752206,953.168884954132,68.49547356861214,30.644876244358738,65.50450504932806,Moderada
36.616382277289794,73.0106900449835,1154.987693041523,45.12199980687182,996.2725376669658,96.2260588852936,24.74375395966205,118.06076867920376,Ruim
24.16644775485848,35.890090953689445,1149.2556650893703,10.03055717875766,erro_sensor,87.14440504060273,36.47916297415049,27.518877469315207,Moderada
13.58782737814905,35.48936137463288,1501.7315328487255,37.98630609663061,980.1178717626216,89.35029228733609,26.066981462752047,30.175356085377725,Moderada
31.39734361668985,,1566.0761781882384,34.23358308595949,996.2726513673841,65.0166638314029,21.531290825259997,61.79060932116973,Moderada
32.82355145850693,46.03963318524133,1537.2455307779246,13.29227669048761,971.9397768485278,84.1500604427462,26.78471583144941,105.80924983596003,Ruim
26.83831592708489,79.29084247723586,996.2498459584835,33.36893197704126,1027.278780587146,76.92745932232717,22.289819541301114,71.90355703808257,Moderada
33.12901539863683,77.95384435043451,1373.8726382851564,46.21866902883248,956.0511561341148,20.35419743586929,2.8172578017879366,65.95795090276425,Moderada
24.81386789093172,46.79769455744527,1280.8069124947324,45.921799383355946,1020.5383055000498,66.6167046785581,34.35425653681576,19.54327650150833,Moderada
25.681984881459822,61.23831151861656,1016.6549853987633,35.98132872580707,987.8940011744984,19.07667691941507,48.14438598450831,115.81846160321491,Ruim
22.826230550756488,70.45714215324409,1315.2615801161885,2.403655626703005,954.159606938712,87.59833157912534,21.679644294766273,48.18275246276691,Moderada
10.762573802322855,36.884474223961604,1910.3213904006464,43.613216866008074,1035.3469587291786,11.265230937297005,21.762916204634287,37.698786736231895,Moderada
13.236742809799134,31.769876012632295,627.9193642583415,32.888930350227,998.7721863181165,98.76943366836116,3.2426750532250805,55.29183392173568,Moderada
10.942875570602027,88.04671952486177,1839.8125628353948,15.521712659136721,1009.9318969616129,43.05953328308259,44.628575149650665,55.56003778764018,Moderada
29.092312337913413,63.229011924673294,390.8743737714372,9.362518085284965,1023.2030691524457,21.209788601636383,46.52694798568356,60.43864196008655,Boa
19.4306794322898,88.69910052835647,824.2616619328231,5.810193149865856,1015.5074433001189,93.88912344781617,40.84381678269302,85.73920220670817,Moderada
25.257120734941083,43.642919099256034,789.846922639598,2.5118449628880493,1023.0856870814612,9.315468691835555,6.210928105550978,105.47412254759116,Boa
37.22699421778279,69.2122189981892,1364.8206833975398,37.70516239753782,1026.2281684577858,49.660035278353426,45.11096037654302,16.304416813954184,Moderada
17.47876687446625,35.58225455788664,523.0824180213936,11.792149947163766,1008.9151530564611,78.17157715282775,2.173827506357002,63.98454211333758,Boa
22.31148769106889,38.284011989173905,1799.9909401275813,1.2126468021627534,986.5637830907757,35.09129516601159,22.784141838579128,55.53759373086792,Moderada
32.66653415629146,55.833148488873675,1708.5373943905702,19.863532592099464,974.3142149716342,55.23929364076611,25.530559050968332,11.196812410070562,Moderada
16.863944964748676,42.37326878556499,1408.5118934649722,24.130354029616946,erro_sensor,71.53923654981118,41.8661029502906,99.81383959927523,Ruim
12.309397294863789,,1079.3035140467362,8.461511545006346,1046.992484463822,95.43775999512548,37.79210145924458,21.474452123279576,Moderada
18.69254358741304,38.401649139252825,1886.0252716415332,2.202416808127489,985.7662755098208,14.756750730747846,40.05774792849441,22.622281045770542,Moderada
14.836638617620132,22.502387612610526,1712.2691430249452,9.456274154903443,961.23107290723,19.936536852917378,43.527146528311356,15.312825985687365,Moderada
37.890929570277194,69.30965350342406,1148.8357517381164,33.955138091828715,972.2537327116431,53.342735043436356,24.32747510414356,32.046379719593226,Moderada
34.24361138693251,54.44816599601031,1493.1847025723291,4.11218386256032,1017.066734598719,44.755121309254456,39.2323653223414,29.44979097099481,Moderada
29.002112695312704,26.597014648316794,1263.7809187054636,27.75185152784969,967.2933369958331,44.02563526494831,4.333621625866507,48.26524196973443,Moderada
36.143817705631534,32.018579518994386,1299.5018052600499,7.320599395408333,erro_sensor,33.21134277893455,22.7827747147764,82.51974336761327,Moderada
34.110162306973436,27.17741766788508,862.6593180437012,9.784458679020968,1042.3030239874713,58.265055858350834,2.4765010686124143,15.972365039132692,Boa
15.597101766581076,62.88149657931135,1085.5438278623246,19.653894163334932,1046.3651515078848,88.91239193574305,45.85043820061111,104.6303336192265,Ruim
36.77676995469933,26.594725452874567,432.80643234256513,5.041266802686567,950.932550597489,20.287812351097067,47.96227531569312,45.92364768922114,Boa
26.18026725746952,72.79976331246513,907.4927758298072,8.660175139110644,1045.8154164954417,25.452201302096977,5.113013954119976,76.72680641791176,Boa
34.22320465492187,21.435764352427384,1482.9084761156582,17.447620572567708,1024.0194419129618,68.72823229096065,27.098705575980265,11.32056234318297,Moderada
36.8827389977048,37.45630515971244,1920.4672518605166,16.483450274918344,958.4050232263802,10.338777157293896,16.931840710506584,50.23887065752038,Moderada
19.540104249155917,82.34666731243351,1937.2089916971345,37.46357428378659,991.5240468778726,69.00759895848562,17.784179948481025,10.225600309590515,Moderada
13.301557735830302,70.29719226855721,19998.31660915694,3.7391152563212184,1020.0045474579509,34.87333433201705,23.08430300739875,28.200410093493833,Boa
16.83805487625825,25.10778330479814,1331.2578280762896,43.02253678331717,1045.668549266105,38.996123483001426,7.1282322974729855,59.26354735184503,Moderada
22.813233658787688,77.47882731396258,615.7260153516447,40.81160853697274,966.4141393611393,43.527190513175526,9.85773974041172,68.85961641447247,Moderada
34.54044297767479,54.51245850781434,1482.0237837590023,38.29958198459692,962.7733281926954,38.210818341712915,29.29106434626929,26.82214596934802,Moderada
,79.27481190181805,420.1199475464566,15.468618123156624,997.2347053261879,84.91491402155556,1.9190395624369259,91.97379053772175,Moderada
10.208563915935722,62.05178421152754,783.9656658590557,41.14408927703938,1046.8098893738488,94.87650345302936,30.390250078695836,30.7904032072665,Moderada
25.32241907732697,67.72831224230012,1436.2176903852517,9.14010401446404,1047.137921525801,57.0610901550379,16.626942201546797,22.742960137276302,Moderada
22.52233009446337,89.54510922769957,827.5272236239318,6.220460292751412,972.791474105291,60.278457389319236,41.778114325396075,46.67669640372918,Moderada
16.663234314121908,36.263488214681274,384.73968599457237,2.2478166744743677,981.9347147971457,11.695895261276341,30.400318878705505,70.65715300270486,Boa
13.595961020010485,63.676190233297184,1714.1796958966383,46.9655181502788,1040.8031985644654,72.75323319429506,35.69646883489642,118.7791998061723,Muito Ruim
20.12845514210884,52.222497304017885,827.5610121287572,15.400544885263685,1023.4841490852064,60.489392931587986,6.6068338806593205,56.05873025986653,Boa
38.287291117375574,22.7616367045884,407.27888225975335,45.8808940088953,1047.2316428657618,9.787479761722032,14.027255869402738,56.85960589663219,Boa
19.696087960622656,21.012944905200552,427.1398796548708,13.630678075966484,1039.3148363015555,23.850438371811812,49.83681083962979,16.526681712817386,Boa
25.563718652300985,28.346000447250105,727.9899579408811,45.37829796681748,971.5096050313743,24.18462493729346,22.248960098551965,94.24016404752338,Moderada
31.090568766855334,65.43642183769836,602.6271102765946,45.196452642304415,1025.9726859412683,21.241955434619125,18.584395060886273,29.996130204714767,Boa
20.90888807137882,59.70141615393745,1616.3102002262565,46.18380225053564,954.8565231560117,67.57136568916383,43.81891258988644,91.9283920999916,Ruim
39.15346248162882,58.74006928146092,846.8628793339585,24.80767196420969,1031.7832778741474,93.20176345879804,2.6206558342936077,110.16785655029355,Moderada
38.87341884826334,22.229973376978208,1667.9828345677154,43.2973143399446,1010.1556762444608,77.48265590904414,27.203894722129856,94.50428383004974,Ruim
17.553468874760924,52.85120974520049,595.5381962993597,47.53829480836601,1045.6100962636463,50.350481095321754,11.302603475510292,80.66987624534363,Moderada
24.91745517677156,84.723597248977,1137.8946052249426,16.230847094858973,1046.003245546908,43.38487330852578,19.039486781234398,76.43079250374926,Moderada
19.026349294503092,47.83143085174527,1469.6631270403188,20.943720284127753,955.0815109024355,41.71352000437614,10.789076521646072,59.89961816559944,Moderada
18.545214831324028,63.74457288519194,1408.3844515719534,35.9620093667872,966.0521485555768,62.118460981103375,2.8533152178866787,25.899696462801465,Moderada
11.106608420635984,74.58730729362006,1321.9199968814569,15.017991086165045,998.4207047318691,39.125962599730954,21.409094564459277,95.67224700339276,Moderada
28.286930019396905,74.87476953993213,1872.1967232829886,37.690465445632945,1037.949352494615,26.481587262928127,39.67094803855939,62.505449743185316,Ruim
25.080370696865845,56.349605767669,688.4927511014655,3.6946072606766966,1031.4445142296056,62.27007612468038,47.64576719871766,78.82104054492088,Moderada
11.54436253749968,80.05663617816354,1139.322647585579,26.17491921442711,1046.4370026351778,42.11701427561945,31.568795755890605,51.141675180478664,Moderada
18.359393927098346,47.39646653546229,1802.7873351230949,6.11567420418726,1011.8084117111341,6.341858768664215,20.05301752528335,32.079499164847775,Boa
37.24797657899961,82.20852503493589,432.419401511767,14.666173821833823,975.6563519561621,7.111955788843582,38.72290840381781,98.71593101670888,Moderada
17.186856720009175,36.81590164768817,395.01005603022793,12.9312696243236,952.5106639505177,31.042978059669743,25.755975188031826,47.66397861311692,Boa
14.346846162736693,39.61514848933997,696.6138888490955,41.94660367813331,972.2926490720549,53.68010895315206,19.01339371464242,105.3348031868553,Moderada
24.68358280832689,23.718443693930077,1376.1360732146313,9.675862770309873,1017.5273197953625,38.65275322845893,9.77539493509576,116.229739277495,Moderada
39.56951362331802,75.6907285579598,19998.31660915694,40.422396007955946,1042.6274823343012,7.285239476817436,40.010369232515814,101.29873799277401,Moderada
17.261658145345013,49.19386653628939,623.4078024749583,39.6980172953961,982.0903667308265,26.19941755655784,25.520863735333815,24.095184981993576,Boa
30.164066422176358,36.03816297379793,1079.9639361090965,24.944152777861493,1037.5704330289295,14.159834324088532,48.226383324242086,104.05120200931877,Ruim
32.84858845986153,36.22531943316058,1343.1167169079995,11.69216277980648,989.4898248341157,95.12004012933457,40.293570417087274,67.12936079545557,Ruim
17.12912631977199,83.09799588604632,722.5481019284587,11.344816997811137,980.8271249368551,34.71923718471002,21.580789837971572,36.55527609874111,Boa
31.846490458355788,78.37416203227258,811.1750174303615,23.24623235579239,1000.8844242805818,6.4028053015721085,37.301652002505406,20.247163698876022,Boa
21.033493981577596,58.74716197500283,1343.0508181795735,0.4404503696758155,994.2273492409615,67.75350893863805,23.21618314975148,40.63608230429061,Moderada
28.969174917807383,63.127756029100475,1907.7553173820695,26.567537730568308,1041.379986851702,27.082554348242628,4.913420692298968,25.11697903938364,Moderada
29.00589132282684,53.20278993852037,1447.06093664475,47.63897628835277,996.8256947408127,58.83994422794539,26.31737152635272,12.8209040421576,Moderada
26.073240522242756,47.41665800151662,1630.9370440937519,7.735344093129825,977.7335387223076,19.320818187901345,43.42070235717333,118.65407840255185,Ruim
12.70869310163225,84.0833816852832,923.5771610842969,28.66728107378017,1034.2565577501903,98.48125733663414,42.9166246073338,101.4696473243329,Ruim
35.05907486767714,28.792889246421147,762.8324109535923,48.08893443222284,1049.8749511659566,97.17462272370663,29.17337876835876,91.28441894065458,Ruim
19.623401949152075,49.291275280135956,1072.2551634444583,43.02610697458001,1014.8171419181324,67.31841841057906,19.62115328432765,31.231514831260665,Moderada
15.595555311995627,44.11933355915127,1672.1258088098452,42.51900581906701,975.0461368936359,72.18424907309577,1.494929513208218,13.051008284593363,Moderada
11.223254246642917,54.87055041758039,1075.7093910439448,41.09249651980945,973.8815077013179,45.45849467270688,16.259079168036124,63.37242708321602,Moderada
27.726788295647253,52.034231218162255,1739.4331949427637,15.45118030280928,955.7706696215259,96.40703781472604,49.50062028807898,91.58638729299551,Ruim
30.326930855268472,56.3222672155757,1980.912367181716,44.53084156334061,957.7293038514085,45.25526393526409,36.598060631356724,115.91210996957386,Muito Ruim
10.497634867835684,29.794328405889587,422.44533174157175,47.06701756165855,1041.4983095182763,27.749459753765723,36.16183962742808,102.82720574634702,Moderada
25.36279174897843,55.919905105929395,377.1972653422963,24.78962116495197,959.6487107049551,15.96096791237088,38.29308612625629,108.28525915940132,Moderada
16.79487325593814,36.969316972104764,554.302494952715,17.728552362972938,998.4343848276778,24.77190352986663,31.385555783755272,36.25290225151308,Boa
29.355183712283495,32.90319442917339,953.4284487483885,20.711450780292807,1019.8121779693179,59.3602828732286,29.70707420157539,27.08586193857056,Moderada
15.230992870149743,24.538395315033384,522.7717555472351,16.710322091563278,1035.0354782773602,28.28371320423341,23.227343512758313,37.2559947102709,Boa
30.728132143073978,73.38567911292986,1780.1296119518852,10.620922101227004,967.1270950253727,67.15369570251676,22.752765689814662,25.243742058419706,Moderada
21.602060389016124,49.9209344599592,339.34862674600845,30.92242351264447,993.7778679125357,41.307529389079434,43.671574316422735,97.83322060829715,Moderada
38.101899662102035,63.86505783182309,836.8476177708983,28.129844312266144,975.1480195013778,89.2529260146382,20.279356823142244,109.3347367062408,Ruim
14.125628324379797,70.93153403133203,613.9808701401491,23.129253551963778,975.5823089966601,58.05541640922985,42.174297419318364,43.807622888789254,Moderada
20.231990531507755,67.55216657194875,1883.616861267805,4.792269334241589,980.3839307486676,64.14738504462123,42.04898685562191,106.46188012329928,Ruim
13.404205637217672,52.93505033627776,1438.1177083130474,39.84464823529999,1008.7116214418468,57.873181284304316,38.77401176773404,16.053869817480475,Moderada
37.74080854835688,47.15289702662109,1850.4514359673367,8.74667813753946,951.6577471685588,89.1290335481473,2.8444775933088637,84.50921935898944,Ruim
36.32018060142943,46.317193674846465,1952.9588075276688,5.728102169802407,990.8766286315528,11.024858953273178,8.25063997577737,68.02425308853714,Moderada
17.73824883145467,64.80341578510394,1145.0670142515278,31.15356977414737,968.6830135232792,11.39812717362079,16.420551967139236,40.44176251817605,Moderada
29.79952138102537,54.63560484593114,698.3424836816446,19.932218061886157,1046.7118508512635,71.6653232678511,42.52913377071461,94.50212048755809,Moderada
34.51666600603647,79.43925735919575,629.3389365342018,2.9904237676164733,1008.272915925031,77.95657069457694,43.78970968645213,33.32520095914012,Moderada
26.65602434798387,81.22913890286985,678.9620648659288,17.77841774805291,1036.8095468830322,46.19099473678695,3.0363074234191156,55.77644361703117,Boa
25.889517350680194,31.939226460456293,1504.608622957405,38.58901761424814,erro_sensor,38.46899476515502,16.911503103301342,88.08452696801713,Ruim
17.25556872701355,29.536355608200793,368.75773780910123,30.76246026085488,1031.0015699323787,31.40478128951425,42.66882602726546,47.205187925604825,Moderada
12.793083034176977,64.12806482251997,387.3138241556153,18.13930114934984,991.4782461305233,27.267514154187033,13.234969202726674,104.08962041486984,Moderada
36.91647273859981,41.08580236435956,1333.8430020513551,9.590239581729405,967.7694688849402,91.63606601946749,48.82416202325946,105.19697117036034,Ruim
37.01254171489991,21.29995031355692,1391.4971494535912,31.589781040238663,1026.1245202388234,33.03825690431138,24.975884562225342,32.27834617008213,Moderada
28.993043718198038,82.20498685540686,1430.9469713481822,44.377765047317766,1026.2011097615282,66.56748560206368,46.92832178052209,58.44289875315873,Ruim
20.17089373146102,35.88305370706658,932.1968578006051,32.31363590079569,1049.5887906864061,79.7740041364441,22.012493323897882,57.5213907618756,Moderada
20.476287238379825,85.04964561800664,1670.1063108140604,40.64519273251121,1028.0937261798165,7.086824952520184,16.866147427293868,55.104964883087526,Moderada
31.778670366107182,70.22041156147776,1207.16179913525,26.07639192771855,964.5267247927128,8.218044238902728,18.758098585233785,65.21693520049064,Moderada
36.913307798577314,73.3857442938039,19998.31660915694,35.89855533705144,982.2544741785728,36.648053440550086,44.33072854400298,18.180294549390613,Moderada
36.61259272795352,34.10230470552123,1655.0688220144868,44.811338688917616,995.1726917291146,71.1214957098018,17.203779928128302,105.70549948676096,Ruim
33.396266375728715,36.39360979317691,1920.215236659779,38.65894891293276,962.6652805709795,29.77587034992322,33.797964851525805,41.89062561884224,Ruim
